order_id,order_date,city,product,unit_price,quantity,total_revenue
IN-16883,2025-12-01,Chennai,Laptop,72500.0,3,217500.0
IN-16884,2025-10-14,Maharashtra,Smartwatch,30660.0,3,91980.0
IN-16885,2025-04-17,Bengaluru,Smartphone,16135.0,1,16135.0
IN-16886,2025-07-11,Bengaluru,Earbuds,37151.25,2,74302.5
IN-16887,2025-11-05,Hyderabad,Power Bank,25059.0,5,125295.0
IN-16888,2025-07-07,Maharashtra,Smartwatch,64353.0,5,321765.0
IN-16889,2025-05-17,Hyderabad,Power Bank,57820.0,3,173460.0
IN-16890,2025-01-02,Maharashtra,Backpack,7151.0,1,7151.0
IN-16891,2025-03-12,Hyderabad,Smartphone,14537.0,1,14537.0
IN-16892,2025-12-10,Bengaluru,Smartphone,72016.25,5,360081.25
IN-16893,2025-03-20,Bengaluru,Power Bank,59090.0,4,236360.0
IN-16894,2025-07-27,Bengaluru,Power Bank,5305.0,3,15915.0
IN-16895,2025-07-21,Maharashtra,Smartwatch,52690.0,2,105380.0
IN-16896,2025-10-21,Hyderabad,Laptop,16293.0,5,81465.0
IN-16897,2025-05-08,Gujrat,Smartphone,70144.0,4,280576.0
IN-16898,2025-03-10,Maharashtra,Smartwatch,63302.0,2,126604.0
IN-16899,2025-12-04,Maharashtra,Smartphone,8933.0,4,35732.0
IN-16900,2025-09-17,Bengaluru,Laptop,29438.75,2,58877.5
IN-16901,2025-03-06,Maharashtra,Backpack,9257.0,3,27771.0
IN-16902,2025-12-28,Bengaluru,Laptop,89973.75,3,269921.25
IN-16903,2025-02-05,Maharashtra,Smartwatch,59953.0,1,59953.0
IN-16904,2025-01-07,Bengaluru,Earbuds,21515.0,2,43030.0
IN-16905,2025-03-03,Gujrat,Earbuds,41540.0,1,41540.0
IN-16906,2025-09-11,Bengaluru,Backpack,11571.25,1,11571.25
IN-16907,2025-01-07,Maharashtra,Laptop,30503.0,3,91509.0
IN-16908,2025-05-06,Bengaluru,Smartphone,28596.25,5,142981.25
IN-16909,2025-02-09,Bengaluru,Backpack,82256.25,1,82256.25
IN-16910,2025-01-30,Bengaluru,Backpack,84643.75,3,253931.25
IN-16911,2025-09-20,Maharashtra,Earbuds,53365.0,3,160095.0
IN-16912,2025-09-21,Bengaluru,Earbuds,3130.0,2,6260.0
IN-16913,2025-12-17,Bengaluru,Laptop,52032.5,3,156097.5
IN-16914,2025-08-31,Maharashtra,Earbuds,13303.0,5,66515.0
IN-16915,2025-10-19,Maharashtra,Power Bank,61270.0,2,122540.0
IN-16916,2025-03-17,Chennai,Smartwatch,60991.0,3,182973.0
IN-16917,2025-09-15,Gujrat,Backpack,60431.0,1,60431.0
IN-16918,2025-01-19,Gujrat,Smartwatch,26750.0,2,53500.0
IN-16919,2025-01-05,Delhi,Laptop,34499.0,5,172495.0
IN-16920,2025-07-30,Bengaluru,Smartphone,20293.75,2,40587.5
IN-16921,2025-09-06,Hyderabad,Laptop,12646.0,1,12646.0
IN-16922,2025-04-14,Delhi,Earbuds,33504.0,5,167520.0
IN-16923,2025-05-30,Hyderabad,Laptop,33656.0,2,67312.0
IN-16924,2025-04-10,Bengaluru,Backpack,7391.25,2,14782.5
IN-16925,2025-02-07,Chennai,Laptop,40733.0,1,40733.0
IN-16926,2025-07-20,Chennai,Power Bank,72854.0,5,364270.0
IN-16927,2025-09-05,Maharashtra,Smartphone,25492.0,3,76476.0
IN-16928,2025-07-28,Delhi,Smartwatch,11529.0,5,57645.0
IN-16929,2025-03-09,Chennai,Smartwatch,53598.0,3,160794.0
IN-16930,2025-03-26,Maharashtra,Smartphone,15344.0,3,46032.0
IN-16931,2025-04-25,Maharashtra,Smartwatch,23172.0,5,115860.0
IN-16932,2025-12-15,Gujrat,Smartwatch,41442.0,4,165768.0
IN-16933,2025-07-14,Gujrat,Backpack,15088.0,5,75440.0
IN-16934,2025-11-03,Delhi,Backpack,51208.0,2,102416.0
IN-16935,2025-11-06,Hyderabad,Smartphone,40601.0,3,121803.0
IN-16936,2025-09-10,Gujrat,Laptop,19816.0,2,39632.0
IN-16937,2025-06-15,Bengaluru,Smartphone,72725.0,5,363625.0
IN-16938,2025-11-07,Maharashtra,Smartphone,45497.0,5,227485.0
IN-16939,2025-07-29,Maharashtra,Smartphone,71008.0,2,142016.0
IN-16940,2025-07-05,Chennai,Smartphone,37076.0,2,74152.0
IN-16941,2025-01-02,Gujrat,Laptop,72589.0,3,217767.0
IN-16942,2025-06-01,Bengaluru,Smartwatch,12101.25,1,12101.25
IN-16943,2025-10-05,Delhi,Earbuds,65893.0,3,197679.0
IN-16944,2025-08-22,Maharashtra,Smartwatch,40032.0,5,200160.0
IN-16945,2025-09-29,Bengaluru,Backpack,48696.25,4,194785.0
IN-16946,2025-12-11,Maharashtra,Smartphone,41903.0,4,167612.0
IN-16947,2025-09-04,Gujrat,Laptop,21708.0,3,65124.0
IN-16948,2025-05-31,Delhi,Backpack,32341.0,1,32341.0
IN-16949,2025-03-15,Bengaluru,Power Bank,58796.25,2,117592.5
IN-16950,2025-12-12,Chennai,Smartwatch,6726.0,4,26904.0
IN-16951,2025-10-25,Gujrat,Laptop,41485.0,4,165940.0
IN-16952,2025-06-10,Bengaluru,Backpack,5997.5,2,11995.0
IN-16953,2025-10-17,Maharashtra,Smartphone,12074.0,5,60370.0
IN-16954,2025-01-08,Maharashtra,Laptop,71377.0,1,71377.0
IN-16955,2025-02-18,Bengaluru,Backpack,70532.5,3,211597.5
IN-16956,2025-05-06,Maharashtra,Smartphone,52553.0,1,52553.0
IN-16957,2025-07-03,Bengaluru,Power Bank,62121.25,3,186363.75
IN-16958,2025-03-19,Bengaluru,Power Bank,78493.75,3,235481.25
IN-16959,2025-07-29,Maharashtra,Backpack,2560.0,5,12800.0
IN-16960,2025-04-20,Maharashtra,Earbuds,13459.0,4,53836.0
IN-16961,2025-01-21,Hyderabad,Smartphone,22531.0,5,112655.0
IN-16962,2025-03-01,Maharashtra,Power Bank,70144.0,3,210432.0
IN-16963,2025-07-23,Bengaluru,Laptop,67633.75,2,135267.5
IN-16964,2025-02-20,Chennai,Smartwatch,6687.0,4,26748.0
IN-16965,2025-09-29,Chennai,Smartphone,50195.0,2,100390.0
IN-16966,2025-08-24,Bengaluru,Smartphone,74941.25,5,374706.25
IN-16967,2025-12-01,Bengaluru,Earbuds,15693.75,1,15693.75
IN-16968,2025-02-04,Bengaluru,Laptop,80905.0,4,323620.0
IN-16969,2025-04-03,Bengaluru,Smartwatch,20557.5,5,102787.5
IN-16970,2025-11-17,Maharashtra,Earbuds,69593.0,1,69593.0
IN-16971,2025-06-23,Bengaluru,Power Bank,21197.5,2,42395.0
IN-16972,2025-10-08,Bengaluru,Power Bank,59640.0,5,298200.0
IN-16973,2025-11-03,Chennai,Earbuds,61050.0,2,122100.0
IN-16974,2025-08-01,Chennai,Smartwatch,2062.0,3,6186.0
IN-16975,2025-07-13,Chennai,Laptop,23647.0,2,47294.0
IN-16976,2025-04-05,Hyderabad,Smartphone,32447.0,4,129788.0
IN-16977,2025-04-29,Delhi,Power Bank,22513.0,2,45026.0
IN-16978,2025-07-20,Delhi,Laptop,21404.0,1,21404.0
IN-16979,2025-07-26,Maharashtra,Laptop,65877.0,2,131754.0
IN-16980,2025-07-26,Bengaluru,Smartwatch,51096.25,4,204385.0
IN-16981,2025-08-07,Hyderabad,Smartphone,67291.0,2,134582.0
IN-16982,2025-12-13,Bengaluru,Earbuds,85388.75,1,85388.75
IN-16983,2025-04-18,Maharashtra,Power Bank,72620.0,4,290480.0
IN-16984,2025-07-21,Maharashtra,Earbuds,32730.0,2,65460.0
IN-16985,2025-07-01,Gujrat,Power Bank,13193.0,3,39579.0
IN-16986,2025-01-16,Maharashtra,Backpack,66781.0,4,267124.0
IN-16987,2025-10-14,Maharashtra,Power Bank,1808.0,4,7232.0
IN-16988,2025-03-30,Bengaluru,Power Bank,77490.0,5,387450.0
IN-16989,2025-10-28,Maharashtra,Power Bank,4799.0,1,4799.0
IN-16990,2025-08-23,Maharashtra,Earbuds,7970.0,3,23910.0
IN-16991,2025-10-30,Maharashtra,Earbuds,22018.0,4,88072.0
IN-16992,2025-10-24,Chennai,Power Bank,47287.0,1,47287.0
IN-16993,2025-08-13,Bengaluru,Earbuds,54973.75,1,54973.75
IN-16994,2025-01-24,Bengaluru,Laptop,54641.25,2,109282.5
IN-16995,2025-03-29,Bengaluru,Smartphone,62387.5,3,187162.5
IN-16996,2025-08-29,Gujrat,Smartphone,8386.0,4,33544.0
IN-16997,2025-10-12,Chennai,Power Bank,34769.0,1,34769.0
IN-16998,2025-07-23,Maharashtra,Laptop,69859.0,3,209577.0
IN-16999,2025-09-06,Delhi,Laptop,65830.0,5,329150.0
IN-17000,2025-04-14,Bengaluru,Earbuds,64028.75,2,128057.5
IN-17001,2025-01-11,Delhi,Smartwatch,8276.0,5,41380.0
IN-17002,2025-04-14,Gujrat,Smartphone,47793.0,2,95586.0
IN-17003,2025-07-28,Maharashtra,Laptop,12187.0,1,12187.0
IN-17004,2025-06-24,Gujrat,Earbuds,47896.0,5,239480.0
IN-17005,2025-03-28,Maharashtra,Earbuds,53807.0,1,53807.0
IN-17006,2025-09-23,Maharashtra,Power Bank,57658.0,5,288290.0
IN-17007,2025-02-03,Bengaluru,Laptop,68062.5,3,204187.5
IN-17008,2025-06-12,Gujrat,Power Bank,49425.0,2,98850.0
IN-17009,2025-12-03,Delhi,Laptop,61854.0,3,185562.0
IN-17010,2025-11-18,Maharashtra,Laptop,20234.0,3,60702.0
IN-17011,2025-09-30,Hyderabad,Smartwatch,34476.0,3,103428.0
IN-17012,2025-11-12,Maharashtra,Smartphone,70160.0,2,140320.0
IN-17013,2025-05-25,Gujrat,Laptop,61270.0,5,306350.0
IN-17014,2025-05-10,Chennai,Power Bank,64164.0,5,320820.0
IN-17015,2025-12-12,Bengaluru,Smartphone,25751.25,2,51502.5
IN-17016,2025-10-07,Bengaluru,Laptop,69486.25,1,69486.25
IN-17017,2025-04-01,Chennai,Smartwatch,71802.0,5,359010.0
IN-17018,2025-03-30,Chennai,Power Bank,17132.0,3,51396.0
IN-17019,2025-01-15,Maharashtra,Smartwatch,70464.0,3,211392.0
IN-17020,2025-06-11,Bengaluru,Smartwatch,7365.0,4,29460.0
IN-17021,2025-08-20,Maharashtra,Laptop,2298.0,5,11490.0
IN-17022,2025-09-08,Chennai,Laptop,57433.0,1,57433.0
IN-17023,2025-05-06,Maharashtra,Smartwatch,27813.0,2,55626.0
IN-17024,2025-04-17,Hyderabad,Backpack,26714.0,3,80142.0
IN-17025,2025-10-27,Hyderabad,Laptop,27686.0,1,27686.0
IN-17026,2025-04-09,Gujrat,Power Bank,55183.0,4,220732.0
IN-17027,2025-06-18,Maharashtra,Laptop,26371.0,4,105484.0
IN-17028,2025-11-18,Maharashtra,Backpack,25464.0,1,25464.0
IN-17029,2025-09-03,Maharashtra,Power Bank,10950.0,5,54750.0
IN-17030,2025-07-05,Hyderabad,Power Bank,32945.0,2,65890.0
IN-17031,2025-06-29,Delhi,Smartphone,16084.0,3,48252.0
IN-17032,2025-10-16,Maharashtra,Backpack,25370.0,2,50740.0
IN-17033,2025-04-29,Maharashtra,Laptop,39773.0,3,119319.0
IN-17034,2025-04-30,Maharashtra,Backpack,49906.0,4,199624.0
IN-17035,2025-05-13,Bengaluru,Smartphone,5967.5,2,11935.0
IN-17036,2025-09-12,Maharashtra,Smartphone,30814.0,2,61628.0
IN-17037,2025-03-12,Bengaluru,Laptop,67855.0,4,271420.0
IN-17038,2025-01-19,Delhi,Laptop,54645.0,5,273225.0
IN-17039,2025-09-17,Bengaluru,Power Bank,41728.75,2,83457.5
IN-17040,2025-07-03,Maharashtra,Smartwatch,52201.0,4,208804.0
IN-17041,2025-06-18,Delhi,Smartphone,60715.0,1,60715.0
IN-17042,2025-11-11,Delhi,Laptop,45966.0,2,91932.0
IN-17043,2025-12-12,Delhi,Power Bank,17670.0,4,70680.0
IN-17044,2025-01-25,Hyderabad,Earbuds,34739.0,3,104217.0
IN-17045,2025-01-28,Maharashtra,Smartwatch,19953.0,2,39906.0
IN-17046,2025-11-13,Gujrat,Backpack,28243.0,4,112972.0
IN-17047,2025-02-11,Maharashtra,Earbuds,6494.0,4,25976.0
IN-17048,2025-05-22,Hyderabad,Smartphone,40516.0,3,121548.0
IN-17049,2025-11-27,Maharashtra,Laptop,46380.0,2,92760.0
IN-17050,2025-12-15,Bengaluru,Backpack,10893.75,2,21787.5
IN-17051,2025-03-23,Maharashtra,Power Bank,23022.0,2,46044.0
IN-17052,2025-06-15,Chennai,Power Bank,6842.0,3,20526.0
IN-17053,2025-12-05,Maharashtra,Power Bank,55921.0,3,167763.0
IN-17054,2025-06-04,Maharashtra,Smartphone,30638.0,5,153190.0
IN-17055,2025-12-14,Chennai,Smartphone,31598.0,4,126392.0
IN-17056,2025-08-03,Delhi,Laptop,69084.0,2,138168.0
IN-17057,2025-07-09,Bengaluru,Laptop,37655.0,2,75310.0
IN-17058,2025-04-17,Bengaluru,Power Bank,78800.0,4,315200.0
IN-17059,2025-09-01,Delhi,Smartphone,38701.0,3,116103.0
IN-17060,2025-01-30,Hyderabad,Laptop,29472.0,1,29472.0
IN-17061,2025-10-07,Maharashtra,Smartphone,60886.0,2,121772.0
IN-17062,2025-04-18,Delhi,Power Bank,26064.0,5,130320.0
IN-17063,2025-02-16,Maharashtra,Smartphone,2014.0,2,4028.0
IN-17064,2025-03-17,Delhi,Laptop,70479.0,4,281916.0
IN-17065,2025-11-18,Bengaluru,Power Bank,79473.75,5,397368.75
IN-17066,2025-04-07,Maharashtra,Power Bank,28769.0,3,86307.0
IN-17067,2025-08-06,Delhi,Backpack,71922.0,5,359610.0
IN-17068,2025-03-30,Bengaluru,Smartphone,63455.0,2,126910.0
IN-17069,2025-04-08,Bengaluru,Power Bank,65330.0,5,326650.0
IN-17070,2025-07-15,Gujrat,Laptop,23078.0,1,23078.0
IN-17071,2025-02-03,Maharashtra,Laptop,53686.0,5,268430.0
IN-17072,2025-08-15,Bengaluru,Smartwatch,47038.75,3,141116.25
IN-17073,2025-12-17,Delhi,Power Bank,6415.0,3,19245.0
IN-17074,2025-10-20,Maharashtra,Smartphone,58233.0,3,174699.0
IN-17075,2025-02-12,Delhi,Smartphone,70112.0,3,210336.0
IN-17076,2025-10-29,Bengaluru,Backpack,66542.5,5,332712.5
IN-17077,2025-08-22,Bengaluru,Smartwatch,2148.75,4,8595.0
IN-17078,2025-05-03,Maharashtra,Smartphone,33712.0,4,134848.0
IN-17079,2025-12-05,Maharashtra,Earbuds,59928.0,1,59928.0
IN-17080,2025-02-27,Maharashtra,Earbuds,15215.0,4,60860.0
IN-17081,2025-02-02,Delhi,Laptop,18535.0,1,18535.0
IN-17082,2025-03-28,Bengaluru,Earbuds,24033.75,2,48067.5
IN-17083,2025-04-20,Chennai,Smartphone,44517.0,1,44517.0
IN-17084,2025-04-30,Delhi,Backpack,52014.0,5,260070.0
IN-17085,2025-07-11,Hyderabad,Smartphone,5774.0,5,28870.0
IN-17086,2025-04-11,Delhi,Laptop,57871.0,5,289355.0
IN-17087,2025-01-17,Maharashtra,Smartphone,61006.0,1,61006.0
IN-17088,2025-12-16,Bengaluru,Smartphone,25866.25,2,51732.5
IN-17089,2025-01-27,Maharashtra,Earbuds,8729.0,4,34916.0
IN-17090,2025-12-18,Maharashtra,Earbuds,53743.0,5,268715.0
IN-17091,2025-06-25,Delhi,Earbuds,65861.0,5,329305.0
IN-17092,2025-03-11,Hyderabad,Smartwatch,1512.0,1,1512.0
IN-17093,2025-05-11,Maharashtra,Smartwatch,52888.0,3,158664.0
IN-17094,2025-02-27,Bengaluru,Backpack,53871.25,4,215485.0
IN-17095,2025-04-05,Bengaluru,Smartwatch,6621.25,3,19863.75
IN-17096,2025-10-25,Bengaluru,Smartphone,19700.0,1,19700.0
IN-17097,2025-06-27,Delhi,Power Bank,1073.0,2,2146.0
IN-17098,2025-05-26,Bengaluru,Laptop,54443.75,2,108887.5
IN-17099,2025-03-26,Bengaluru,Smartphone,81522.5,1,81522.5
IN-17100,2025-07-22,Bengaluru,Smartwatch,44785.0,1,44785.0
IN-17101,2025-01-25,Delhi,Laptop,4609.0,3,13827.0
IN-17102,2025-06-10,Hyderabad,Backpack,26810.0,4,107240.0
IN-17103,2025-12-30,Maharashtra,Earbuds,20758.0,3,62274.0
IN-17104,2025-06-06,Bengaluru,Smartwatch,66881.25,1,66881.25
IN-17105,2025-01-26,Maharashtra,Laptop,74233.0,5,371165.0
IN-17106,2025-01-21,Delhi,Laptop,38631.0,3,115893.0
IN-17107,2025-11-21,Bengaluru,Power Bank,6503.75,5,32518.75
IN-17108,2025-02-11,Bengaluru,Power Bank,56776.25,5,283881.25
IN-17109,2025-01-26,Maharashtra,Backpack,6238.0,5,31190.0
IN-17110,2025-06-20,Delhi,Backpack,42988.0,1,42988.0
IN-17111,2025-12-08,Maharashtra,Earbuds,44119.0,5,220595.0
IN-17112,2025-09-19,Chennai,Smartphone,36290.0,4,145160.0
IN-17113,2025-06-24,Bengaluru,Power Bank,82232.5,1,82232.5
IN-17114,2025-05-15,Hyderabad,Backpack,26292.0,1,26292.0
IN-17115,2025-04-02,Gujrat,Laptop,46953.0,3,140859.0
IN-17116,2025-04-23,Delhi,Smartwatch,30534.0,1,30534.0
IN-17117,2025-05-27,Bengaluru,Laptop,35070.0,4,140280.0
IN-17118,2025-07-23,Bengaluru,Backpack,36705.0,3,110115.0
IN-17119,2025-08-04,Delhi,Smartphone,48008.0,3,144024.0
IN-17120,2025-03-11,Maharashtra,Earbuds,32810.0,5,164050.0
IN-17121,2025-05-20,Gujrat,Smartwatch,889.0,5,4445.0
IN-17122,2025-10-19,Delhi,Earbuds,2646.0,3,7938.0
IN-17123,2025-12-10,Delhi,Laptop,58316.0,5,291580.0
IN-17124,2025-01-28,Bengaluru,Earbuds,53528.75,2,107057.5
IN-17125,2025-03-12,Hyderabad,Backpack,18994.0,4,75976.0
IN-17126,2025-08-29,Maharashtra,Earbuds,64429.0,5,322145.0
IN-17127,2025-11-28,Maharashtra,Power Bank,69692.0,2,139384.0
IN-17128,2025-02-09,Maharashtra,Smartphone,34557.0,4,138228.0
IN-17129,2025-10-12,Bengaluru,Backpack,68301.25,1,68301.25
IN-17130,2025-02-08,Bengaluru,Power Bank,9247.5,1,9247.5
IN-17131,2025-04-13,Bengaluru,Laptop,22583.75,2,45167.5
IN-17132,2025-10-17,Maharashtra,Smartphone,46525.0,5,232625.0
IN-17133,2025-09-09,Maharashtra,Smartphone,21412.0,1,21412.0
IN-17134,2025-09-02,Maharashtra,Backpack,51141.0,4,204564.0
IN-17135,2025-08-06,Bengaluru,Backpack,12663.75,3,37991.25
IN-17136,2025-01-19,Bengaluru,Earbuds,17743.75,3,53231.25
IN-17137,2025-04-16,Maharashtra,Backpack,34278.0,5,171390.0
IN-17138,2025-09-09,Hyderabad,Power Bank,49878.0,2,99756.0
IN-17139,2025-12-08,Bengaluru,Power Bank,74617.5,2,149235.0
IN-17140,2025-06-07,Gujrat,Smartwatch,51334.0,5,256670.0
IN-17141,2025-04-30,Maharashtra,Earbuds,58703.0,4,234812.0
IN-17142,2025-08-05,Bengaluru,Backpack,90563.75,2,181127.5
IN-17143,2025-11-20,Bengaluru,Power Bank,88593.75,2,177187.5
IN-17144,2025-03-09,Delhi,Earbuds,65143.0,5,325715.0
IN-17145,2025-05-25,Gujrat,Smartwatch,37564.0,1,37564.0
IN-17146,2025-07-07,Delhi,Smartphone,26101.0,4,104404.0
IN-17147,2025-08-04,Bengaluru,Earbuds,87620.0,2,175240.0
IN-17148,2025-07-07,Maharashtra,Smartphone,62851.0,4,251404.0
IN-17149,2025-09-21,Maharashtra,Smartwatch,50238.0,5,251190.0
IN-17150,2025-10-06,Maharashtra,Smartwatch,40735.0,2,81470.0
IN-17151,2025-05-09,Gujrat,Backpack,52536.0,5,262680.0
IN-17152,2025-05-20,Delhi,Smartwatch,20026.0,5,100130.0
IN-17153,2025-04-24,Bengaluru,Earbuds,2732.5,2,5465.0
IN-17154,2025-03-08,Bengaluru,Smartphone,31860.0,1,31860.0
IN-17155,2025-11-17,Hyderabad,Laptop,66001.0,3,198003.0
IN-17156,2025-12-26,Gujrat,Smartphone,28824.0,2,57648.0
IN-17157,2025-10-21,Delhi,Laptop,59736.0,3,179208.0
IN-17158,2025-05-12,Bengaluru,Earbuds,11118.75,1,11118.75
IN-17159,2025-04-05,Bengaluru,Backpack,9706.25,3,29118.75
IN-17160,2025-03-12,Delhi,Backpack,74317.0,3,222951.0
IN-17161,2025-10-12,Maharashtra,Laptop,61713.0,5,308565.0
IN-17162,2025-03-22,Hyderabad,Power Bank,47640.0,4,190560.0
IN-17163,2025-12-28,Bengaluru,Backpack,39562.5,3,118687.5
IN-17164,2025-05-22,Chennai,Power Bank,20764.0,1,20764.0
IN-17165,2025-08-05,Gujrat,Smartphone,28947.0,4,115788.0
IN-17166,2025-04-10,Delhi,Backpack,32125.0,4,128500.0
IN-17167,2025-02-09,Maharashtra,Smartphone,47113.0,4,188452.0
IN-17168,2025-02-28,Bengaluru,Smartwatch,93261.25,4,373045.0
IN-17169,2025-11-10,Maharashtra,Backpack,67548.0,1,67548.0
IN-17170,2025-08-29,Maharashtra,Backpack,10575.0,3,31725.0
IN-17171,2025-07-27,Chennai,Smartphone,16362.0,5,81810.0
IN-17172,2025-02-21,Maharashtra,Power Bank,25968.0,4,103872.0
IN-17174,2025-07-11,Maharashtra,Power Bank,52886.0,5,264430.0
IN-17175,2025-03-18,Bengaluru,Smartwatch,78110.0,2,156220.0
IN-17176,2025-08-29,Maharashtra,Smartphone,67441.0,2,134882.0
IN-17177,2025-10-13,Bengaluru,Laptop,91807.5,2,183615.0
IN-17178,2025-04-14,Delhi,Power Bank,64040.0,2,128080.0
IN-17179,2025-07-21,Hyderabad,Laptop,51429.0,5,257145.0
IN-17180,2025-01-12,Bengaluru,Backpack,10586.25,5,52931.25
IN-17181,2025-04-22,Bengaluru,Power Bank,31315.0,2,62630.0
IN-17182,2025-05-06,Bengaluru,Laptop,31596.25,3,94788.75
IN-17183,2025-07-14,Bengaluru,Power Bank,78831.25,1,78831.25
IN-17184,2025-11-22,Maharashtra,Laptop,72197.0,2,144394.0
IN-17185,2025-02-05,Delhi,Smartwatch,5762.0,4,23048.0
IN-17186,2025-11-28,Bengaluru,Laptop,84687.5,2,169375.0
IN-17187,2025-04-18,Maharashtra,Laptop,58235.0,3,174705.0
IN-17188,2025-04-28,Chennai,Backpack,28735.0,4,114940.0
IN-17189,2025-09-18,Bengaluru,Power Bank,49890.0,3,149670.0
IN-17190,2025-05-10,Bengaluru,Power Bank,42352.5,2,84705.0
IN-17191,2025-03-21,Delhi,Power Bank,64794.0,4,259176.0
IN-17192,2025-07-15,Maharashtra,Smartphone,59768.0,5,298840.0
IN-17193,2025-07-30,Gujrat,Laptop,5612.0,2,11224.0
IN-17194,2025-11-08,Delhi,Power Bank,31040.0,4,124160.0
IN-17195,2025-06-02,Bengaluru,Power Bank,32275.0,4,129100.0
IN-17196,2025-02-14,Maharashtra,Earbuds,15737.0,3,47211.0
IN-17197,2025-06-27,Hyderabad,Earbuds,55901.0,2,111802.0
IN-17198,2025-06-15,Maharashtra,Backpack,18037.0,4,72148.0
IN-17199,2025-01-14,Chennai,Earbuds,65973.0,3,197919.0
IN-17200,2025-10-29,Bengaluru,Laptop,71486.25,5,357431.25
IN-17201,2025-09-28,Maharashtra,Smartphone,16110.0,5,80550.0
IN-17202,2025-12-09,Bengaluru,Power Bank,6172.5,2,12345.0
IN-17203,2025-09-19,Gujrat,Smartwatch,31773.0,1,31773.0
IN-17204,2025-06-12,Maharashtra,Backpack,43179.0,4,172716.0
IN-17205,2025-10-01,Maharashtra,Power Bank,20570.0,2,41140.0
IN-17206,2025-10-28,Bengaluru,Earbuds,86011.25,1,86011.25
IN-17207,2025-08-31,Maharashtra,Smartwatch,52915.0,2,105830.0
IN-17208,2025-05-04,Gujrat,Backpack,55878.0,5,279390.0
IN-17209,2025-09-06,Delhi,Laptop,23700.0,5,118500.0
IN-17210,2025-08-31,Chennai,Earbuds,38124.0,2,76248.0
IN-17211,2025-08-28,Delhi,Laptop,72411.0,5,362055.0
IN-17212,2025-12-01,Bengaluru,Backpack,17378.75,5,86893.75
IN-17214,2025-07-27,Delhi,Smartphone,74469.0,2,148938.0
IN-17215,2025-10-30,Bengaluru,Backpack,87151.25,5,435756.25
IN-17216,2025-12-20,Maharashtra,Earbuds,50455.0,1,50455.0
IN-17217,2025-07-23,Delhi,Power Bank,49980.0,3,149940.0
IN-17218,2025-06-16,Chennai,Smartwatch,29462.0,3,88386.0
IN-17219,2025-11-24,Bengaluru,Power Bank,11471.25,4,45885.0
IN-17220,2025-05-18,Maharashtra,Smartwatch,9854.0,3,29562.0
IN-17221,2025-10-14,Delhi,Smartphone,63419.0,4,253676.0
IN-17222,2025-03-20,Bengaluru,Earbuds,80526.25,2,161052.5
IN-17223,2025-10-22,Bengaluru,Earbuds,54612.5,5,273062.5
IN-17224,2025-10-24,Gujrat,Laptop,21259.0,2,42518.0
IN-17225,2025-05-27,Bengaluru,Earbuds,12491.25,5,62456.25
IN-17226,2025-01-08,Bengaluru,Backpack,92195.0,5,460975.0
IN-17227,2025-04-20,Delhi,Smartphone,44730.0,2,89460.0
IN-17228,2025-09-16,Maharashtra,Laptop,58993.0,4,235972.0
IN-17229,2025-11-20,Maharashtra,Power Bank,37148.0,1,37148.0
IN-17230,2025-01-27,Bengaluru,Smartwatch,91126.25,3,273378.75
IN-17231,2025-03-01,Maharashtra,Smartphone,30305.0,2,60610.0
IN-17232,2025-05-21,Delhi,Earbuds,27526.0,5,137630.0
IN-17233,2025-12-18,Delhi,Earbuds,33696.0,2,67392.0
IN-17234,2025-07-04,Bengaluru,Laptop,76020.0,1,76020.0
IN-17235,2025-01-05,Delhi,Smartwatch,13544.0,3,40632.0
IN-17236,2025-01-08,Delhi,Earbuds,35194.0,3,105582.0
IN-17237,2025-02-14,Bengaluru,Power Bank,12613.75,5,63068.75
IN-17238,2025-02-11,Bengaluru,Power Bank,76908.75,3,230726.25
IN-17239,2025-04-24,Maharashtra,Earbuds,57662.0,2,115324.0
IN-17240,2025-01-14,Bengaluru,Earbuds,4008.75,1,4008.75
IN-17241,2025-01-24,Delhi,Backpack,19905.0,2,39810.0
IN-17242,2025-07-04,Delhi,Backpack,5824.0,5,29120.0
IN-17243,2025-05-19,Bengaluru,Smartphone,14078.75,2,28157.5
IN-17244,2025-08-28,Bengaluru,Laptop,42586.25,4,170345.0
IN-17245,2025-02-24,Delhi,Earbuds,21872.0,2,43744.0
IN-17246,2025-09-26,Maharashtra,Smartwatch,64388.0,4,257552.0
IN-17247,2025-09-03,Chennai,Backpack,68061.0,3,204183.0
IN-17248,2025-12-05,Delhi,Power Bank,4027.0,1,4027.0
IN-17249,2025-06-12,Chennai,Smartwatch,3278.0,2,6556.0
IN-17250,2025-02-26,Bengaluru,Backpack,80290.0,5,401450.0
IN-17251,2025-07-21,Bengaluru,Power Bank,34680.0,5,173400.0
IN-17252,2025-12-29,Chennai,Backpack,34596.0,3,103788.0
IN-17253,2025-07-06,Bengaluru,Backpack,34683.75,5,173418.75
IN-17254,2025-01-07,Bengaluru,Smartwatch,7438.75,2,14877.5
IN-17255,2025-08-24,Gujrat,Laptop,45904.0,4,183616.0
IN-17256,2025-09-02,Delhi,Smartphone,65049.0,4,260196.0
IN-17257,2025-08-22,Maharashtra,Smartphone,39082.0,2,78164.0
IN-17258,2025-08-14,Delhi,Backpack,63494.0,3,190482.0
IN-17259,2025-08-14,Bengaluru,Power Bank,70082.5,5,350412.5
