order_id,order_date,city,product,unit_price,quantity
IN-14963,2025-01-22,Maharashtra,Smartwatch,40825.0,2
IN-14964,2025-06-25,Maharashtra,Smartphone,31676.0,5
IN-14965,2025-03-05,Bengaluru,Power Bank,54992.0,1
IN-14966,2025-04-08,Delhi,Earbuds,66087.0,1
IN-14967,2025-02-25,Bengaluru,Smartphone,12685.0,4
IN-14968,2025-05-30,Bengaluru,Laptop,36338.0,1
IN-14969,2025-06-22,Gujrat,Smartphone,70351.0,1
IN-14970,2025-07-06,Delhi,Backpack,45216.0,3
IN-14971,2025-12-25,Delhi,Laptop,8645.0,1
IN-14972,2025-10-12,Maharashtra,Laptop,64495.0,1
IN-14973,2025-04-09,Delhi,Earbuds,2246.0,5
IN-14974,2025-06-14,Hyderabad,Backpack,923.0,1
IN-14975,2025-10-16,Maharashtra,Power Bank,4215.0,4
IN-14976,2025-03-21,Hyderabad,Laptop,50628.0,4
IN-14977,2025-08-02,Delhi,Power Bank,27288.0,2
IN-14978,2025-12-10,Maharashtra,Smartphone,68758.0,5
IN-14979,2025-01-26,Hyderabad,Smartphone,13421.0,3
IN-14980,2025-02-16,Bengaluru,Backpack,40031.0,2
IN-14981,2025-10-07,Delhi,Backpack,38380.0,1
IN-14982,2025-05-05,Maharashtra,Power Bank,44973.0,3
IN-14983,2025-03-26,Bengaluru,Earbuds,2549.0,5
IN-14984,2025-02-18,Bengaluru,Smartwatch,13983.0,2
IN-14985,2025-01-19,Maharashtra,Earbuds,46476.0,1
IN-14986,2025-06-03,Gujrat,Power Bank,17283.0,5
IN-14987,2025-09-04,Maharashtra,Power Bank,18753.0,4
IN-14988,2025-11-06,Maharashtra,Laptop,46744.0,4
IN-14989,2025-10-23,Maharashtra,Smartwatch,21739.0,5
IN-14990,2025-01-24,Bengaluru,Smartphone,9041.0,3
IN-14991,2025-06-18,Hyderabad,Power Bank,62713.0,2
IN-14992,2025-06-11,Bengaluru,Earbuds,66037.0,3
IN-14993,2025-03-17,Delhi,Backpack,59510.0,1
IN-14994,2025-07-02,Bengaluru,Laptop,12934.0,5
IN-14995,2025-05-13,Maharashtra,Backpack,41008.0,1
IN-14996,2025-11-24,Chennai,Smartphone,51729.0,2
IN-14997,2025-07-03,Delhi,Smartphone,33171.0,5
IN-14998,2025-05-05,Bengaluru,Power Bank,56173.0,5
IN-14999,2025-10-10,Maharashtra,Backpack,20651.0,1
IN-15000,2025-04-19,Delhi,Power Bank,29649.0,5
IN-15001,2025-06-05,Bengaluru,Earbuds,59696.0,5
IN-15002,2025-06-03,Bengaluru,Smartphone,39760.0,4
IN-15003,2025-04-23,Bengaluru,Laptop,73311.0,2
IN-15004,2025-09-11,Maharashtra,Smartwatch,41203.0,5
IN-15005,2025-02-09,Bengaluru,Laptop,58496.0,4
IN-15006,2025-12-29,Delhi,Backpack,69384.0,5
IN-15007,2025-03-17,Hyderabad,Backpack,59971.0,5
IN-15008,2025-04-16,Bengaluru,Smartwatch,32387.0,3
IN-15009,2025-09-20,Hyderabad,Power Bank,4915.0,5
IN-15010,2025-05-21,Bengaluru,Smartphone,68300.0,1
IN-15011,2025-04-16,Bengaluru,Earbuds,74756.0,4
IN-15012,2025-12-09,Maharashtra,Earbuds,12085.0,1
IN-15013,2025-07-17,Maharashtra,Smartwatch,30219.0,1
IN-15014,2025-07-03,Delhi,Smartwatch,18706.0,1
IN-15015,2025-05-24,Maharashtra,Laptop,3291.0,3
IN-15016,2025-04-02,Delhi,Earbuds,47666.0,1
IN-15017,2025-04-02,Maharashtra,Smartwatch,10570.0,2
IN-15018,2025-01-06,Maharashtra,Laptop,16480.0,2
IN-15019,2025-09-30,Gujrat,Backpack,12762.0,3
IN-15020,2025-06-08,Bengaluru,Laptop,18199.0,2
IN-15021,2025-01-27,Bengaluru,Earbuds,32366.0,3
IN-15022,2025-10-07,Gujrat,Smartwatch,28121.0,2
IN-15023,2025-03-09,Hyderabad,Earbuds,36239.0,5
IN-15024,2025-02-09,Delhi,Smartwatch,13665.0,3
IN-15025,2025-01-12,Gujrat,Backpack,67969.0,2
IN-15026,2025-02-11,Delhi,Earbuds,49828.0,4
IN-15027,2025-12-19,Bengaluru,Laptop,51281.0,1
IN-15028,2025-02-02,Bengaluru,Laptop,51764.0,3
IN-15029,2025-05-22,Chennai,Laptop,9990.0,4
IN-15030,2025-05-16,Maharashtra,Power Bank,57541.0,5
IN-15031,2025-01-18,Bengaluru,Power Bank,5473.0,3
IN-15032,2025-09-01,Gujrat,Backpack,28741.0,2
IN-15033,2025-03-14,Chennai,Earbuds,27107.0,2
IN-15034,2025-01-26,Maharashtra,Smartwatch,46645.0,4
IN-15035,2025-11-15,Maharashtra,Smartwatch,64746.0,2
IN-15036,2025-08-16,Delhi,Backpack,4094.0,2
IN-15037,2025-04-20,Chennai,Power Bank,63071.0,2
IN-15038,2025-01-27,Delhi,Laptop,70626.0,3
IN-15039,2025-12-28,Delhi,Backpack,72887.0,5
IN-15040,2025-04-25,Bengaluru,Power Bank,72595.0,4
IN-15041,2025-04-19,Bengaluru,Smartwatch,4166.0,2
IN-15042,2025-05-30,Maharashtra,Backpack,21587.0,5
IN-15043,2025-03-13,Bengaluru,Earbuds,8667.0,2
IN-15044,2025-03-09,Delhi,Smartwatch,3082.0,1
IN-15045,2025-04-11,Bengaluru,Smartwatch,74758.0,4
IN-15046,2025-01-02,Chennai,Smartwatch,41667.0,3
IN-15047,2025-10-12,Bengaluru,Laptop,70578.0,3
IN-15048,2025-04-07,Chennai,Backpack,8988.0,3
IN-15049,2025-05-25,Bengaluru,Smartphone,63242.0,2
IN-15050,2025-09-15,Gujrat,Laptop,74674.0,4
IN-15051,2025-12-30,Bengaluru,Laptop,44001.0,4
IN-15052,2025-07-22,Maharashtra,Backpack,25531.0,2
IN-15053,2025-04-28,Hyderabad,Power Bank,66633.0,4
IN-15054,2025-11-20,Maharashtra,Smartphone,19650.0,3
IN-15055,2025-04-23,Bengaluru,Smartphone,4758.0,4
IN-15056,2025-03-06,Maharashtra,Laptop,20272.0,2
IN-15057,2025-01-03,Gujrat,Smartphone,57661.0,3
IN-15058,2025-05-07,Bengaluru,Laptop,1382.0,3
IN-15059,2025-11-22,Bengaluru,Laptop,49407.0,1
IN-15060,2025-01-01,Bengaluru,Smartphone,14497.0,1
IN-15061,2025-09-02,Gujrat,Smartwatch,27532.0,1
IN-15062,2025-05-08,Gujrat,Smartwatch,51737.0,5
IN-15063,2025-08-04,Delhi,Smartwatch,7073.0,4
IN-15064,2025-06-15,Bengaluru,Smartphone,12723.0,5
IN-15065,2025-11-09,Maharashtra,Smartwatch,16960.0,4
IN-15066,2025-11-04,Hyderabad,Laptop,2160.0,3
IN-15067,2025-10-15,Bengaluru,Earbuds,61650.0,5
IN-15068,2025-01-18,Hyderabad,Smartphone,33273.0,4
IN-15069,2025-05-22,Bengaluru,Laptop,74864.0,1
IN-15070,2025-08-26,Maharashtra,Smartwatch,6462.0,5
IN-15071,2025-04-17,Hyderabad,Smartphone,54223.0,2
IN-15072,2025-03-13,Delhi,Power Bank,60145.0,1
IN-15073,2025-12-19,Hyderabad,Power Bank,63081.0,5
IN-15074,2025-07-15,Hyderabad,Laptop,40004.0,3
IN-15075,2025-06-12,Hyderabad,Smartphone,8755.0,3
IN-15076,2025-02-13,Maharashtra,Laptop,1340.0,3
IN-15077,2025-12-23,Maharashtra,Backpack,52647.0,2
IN-15078,2025-02-15,Chennai,Power Bank,65428.0,2
IN-15079,2025-02-21,Maharashtra,Backpack,40278.0,5
IN-15080,2025-08-07,Maharashtra,Power Bank,7059.0,2
IN-15081,2025-03-04,Chennai,Power Bank,14966.0,2
IN-15082,2025-06-30,Maharashtra,Smartwatch,9221.0,3
IN-15083,2025-03-19,Delhi,Laptop,64588.0,4
IN-15084,2025-07-14,Bengaluru,Laptop,18575.0,2
IN-15085,2025-07-02,Maharashtra,Laptop,65513.0,3
IN-15086,2025-06-28,Chennai,Smartphone,6063.0,1
IN-15087,2025-01-22,Gujrat,Power Bank,13420.0,1
IN-15088,2025-06-08,Gujrat,Smartwatch,52457.0,3
IN-15089,2025-11-30,Delhi,Backpack,66912.0,4
IN-15090,2025-08-11,Maharashtra,Power Bank,41690.0,4
IN-15091,2025-12-26,Chennai,Laptop,37662.0,5
IN-15092,2025-07-14,Maharashtra,Backpack,17162.0,3
IN-15093,2025-09-02,Hyderabad,Power Bank,12432.0,1
IN-15094,2025-01-21,Bengaluru,Power Bank,61334.0,3
IN-15095,2025-07-26,Delhi,Smartphone,1769.0,2
IN-15096,2025-03-11,Bengaluru,Power Bank,41261.0,1
IN-15097,2025-06-01,Maharashtra,Earbuds,6591.0,1
IN-15098,2025-12-10,Bengaluru,Power Bank,18766.0,3
IN-15099,2025-01-14,Hyderabad,Smartphone,9590.0,4
IN-15100,2025-07-03,Bengaluru,Smartwatch,39040.0,1
IN-15101,2025-06-12,Chennai,Backpack,63545.0,3
IN-15102,2025-07-31,Maharashtra,Smartwatch,5348.0,4
IN-15103,2025-03-31,Maharashtra,Laptop,41980.0,4
IN-15104,2025-03-30,Chennai,Backpack,46062.0,1
IN-15105,2025-08-21,Bengaluru,Earbuds,18141.0,5
IN-15106,2025-10-18,Maharashtra,Backpack,68200.0,2
IN-15107,2025-08-05,Delhi,Backpack,40429.0,5
IN-15108,2025-08-25,Bengaluru,Smartwatch,57527.0,1
IN-15109,2025-03-14,Delhi,Backpack,33580.0,4
IN-15110,2025-09-21,Maharashtra,Smartphone,67584.0,3
IN-15111,2025-01-04,Maharashtra,Laptop,64874.0,1
IN-15112,2025-03-27,Bengaluru,Power Bank,42685.0,3
IN-15113,2025-06-05,Bengaluru,Backpack,55408.0,5
IN-15114,2025-05-18,Chennai,Laptop,62168.0,1
IN-15115,2025-07-19,Maharashtra,Backpack,57076.0,2
IN-15116,2025-07-31,Maharashtra,Earbuds,825.0,3
IN-15117,2025-02-20,Bengaluru,Smartphone,47317.0,4
IN-15118,2025-07-22,Maharashtra,Laptop,58832.0,1
IN-15119,2025-03-03,Maharashtra,Power Bank,37121.0,2
IN-15120,2025-05-28,Hyderabad,Backpack,46953.0,5
IN-15121,2025-04-26,Bengaluru,Power Bank,39662.0,5
IN-15122,2025-06-18,Delhi,Smartwatch,72432.0,1
IN-15123,2025-05-31,Hyderabad,Earbuds,55589.0,2
IN-15124,2025-07-14,Maharashtra,Power Bank,47804.0,5
IN-15125,2025-09-10,Chennai,Earbuds,33640.0,2
IN-15126,2025-10-17,Delhi,Smartphone,67300.0,4
IN-15127,2025-06-03,Maharashtra,Earbuds,16758.0,2
IN-15128,2025-11-03,Maharashtra,Backpack,13258.0,1
IN-15129,2025-08-30,Hyderabad,Power Bank,37773.0,4
IN-15130,2025-04-26,Bengaluru,Smartphone,23437.0,3
IN-15131,2025-06-23,Delhi,Laptop,40800.0,2
IN-15132,2025-01-20,Bengaluru,Smartwatch,39465.0,1
IN-15133,2025-01-25,Maharashtra,Backpack,32966.0,4
IN-15134,2025-07-16,Delhi,Power Bank,23809.0,4
IN-15135,2025-06-17,Bengaluru,Earbuds,47661.0,1
IN-15136,2025-11-05,Hyderabad,Laptop,1813.0,4
IN-15137,2025-11-16,Maharashtra,Backpack,51090.0,5
IN-15138,2025-06-21,Chennai,Earbuds,48637.0,2
IN-15139,2025-02-20,Bengaluru,Earbuds,36775.0,1
IN-15140,2025-04-20,Bengaluru,Backpack,12313.0,3
IN-15141,2025-08-07,Chennai,Backpack,17407.0,5
IN-15142,2025-07-11,Chennai,Earbuds,5924.0,3
IN-15143,2025-10-10,Bengaluru,Laptop,49236.0,1
IN-15144,2025-04-28,Maharashtra,Earbuds,40313.0,5
IN-15145,2025-01-07,Maharashtra,Earbuds,66257.0,1
IN-15146,2025-12-25,Delhi,Earbuds,38327.0,3
IN-15147,2025-01-23,Maharashtra,Earbuds,59178.0,2
IN-15148,2025-10-12,Maharashtra,Smartwatch,32430.0,1
IN-15149,2025-01-07,Bengaluru,Smartwatch,20690.0,5
IN-15150,2025-12-14,Maharashtra,Smartwatch,72646.0,2
IN-15151,2025-01-07,Maharashtra,Earbuds,50837.0,4
IN-15152,2025-10-23,Hyderabad,Power Bank,11950.0,3
IN-15153,2025-09-17,Chennai,Backpack,51690.0,1
IN-15154,2025-08-17,Maharashtra,Smartwatch,58961.0,4
IN-15155,2025-05-15,Maharashtra,Laptop,3349.0,4
IN-15156,2025-07-26,Bengaluru,Laptop,17010.0,2
IN-15157,2025-04-15,Bengaluru,Backpack,36309.0,2
IN-15158,2025-02-28,Delhi,Smartwatch,38407.0,2
IN-15159,2025-03-09,Delhi,Smartwatch,59677.0,1
IN-15160,2025-07-26,Bengaluru,Power Bank,13140.0,2
IN-15161,2025-05-16,Bengaluru,Backpack,10288.0,1
IN-15162,2025-05-04,Maharashtra,Smartphone,12034.0,2
IN-15163,2025-12-08,Maharashtra,Earbuds,15640.0,2
IN-15164,2025-04-15,Maharashtra,Earbuds,42332.0,2
IN-15165,2025-08-12,Maharashtra,Smartphone,59056.0,5
IN-15166,2025-11-05,Maharashtra,Laptop,23146.0,4
IN-15167,2025-04-18,Maharashtra,Smartphone,36053.0,1
IN-15168,2025-10-10,Maharashtra,Backpack,27420.0,3
IN-15169,2025-07-25,Maharashtra,Smartphone,11707.0,4
IN-15170,2025-01-27,Bengaluru,Smartwatch,21149.0,1
IN-15171,2025-12-01,Hyderabad,Power Bank,27359.0,5
IN-15172,2025-09-14,Delhi,Backpack,48957.0,4
IN-15173,2025-07-18,Hyderabad,Power Bank,15241.0,1
IN-15174,2025-11-18,Bengaluru,Power Bank,40184.0,3
IN-15175,2025-11-18,Delhi,Backpack,63508.0,2
IN-15176,2025-10-07,Bengaluru,Laptop,25902.0,3
IN-15177,2025-12-15,Delhi,Laptop,64675.0,1
IN-15178,2025-09-23,Maharashtra,Backpack,71342.0,2
IN-15179,2025-12-30,Maharashtra,Smartphone,53755.0,2
IN-15180,2025-12-19,Maharashtra,Power Bank,32661.0,1
IN-15181,2025-08-11,Hyderabad,Power Bank,41335.0,4
IN-15182,2025-04-24,Bengaluru,Power Bank,33269.0,1
IN-15183,2025-11-12,Bengaluru,Earbuds,44402.0,2
IN-15184,2025-08-29,Chennai,Power Bank,44417.0,3
IN-15185,2025-11-05,Hyderabad,Power Bank,51855.0,2
IN-15186,2025-05-04,Maharashtra,Laptop,41606.0,5
IN-15187,2025-10-30,Bengaluru,Backpack,55057.0,3
IN-15188,2025-03-01,Bengaluru,Laptop,62169.0,1
IN-15189,2025-12-24,Bengaluru,Power Bank,35900.0,4
IN-15190,2025-09-17,Delhi,Backpack,60211.0,1
IN-15191,2025-08-28,Delhi,Earbuds,56647.0,4
IN-15192,2025-06-15,Delhi,Power Bank,59106.0,2
IN-15193,2025-06-23,Maharashtra,Laptop,61779.0,4
IN-15194,2025-12-11,Bengaluru,Earbuds,15646.0,5
IN-15195,2025-01-29,Bengaluru,Earbuds,20771.0,4
IN-15196,2025-03-15,Maharashtra,Backpack,36351.0,3
IN-15197,2025-10-05,Bengaluru,Power Bank,18584.0,1
IN-15198,2025-10-12,Maharashtra,Backpack,36794.0,5
IN-15199,2025-11-18,Maharashtra,Power Bank,55577.0,1
IN-15200,2025-08-04,Maharashtra,Smartphone,31103.0,2
IN-15201,2025-04-20,Maharashtra,Laptop,44052.0,4
IN-15202,2025-03-14,Chennai,Earbuds,41789.0,1
IN-15203,2025-02-12,Delhi,Backpack,11998.0,4
IN-15204,2025-10-18,Delhi,Backpack,16281.0,2
IN-15205,2025-10-25,Maharashtra,Earbuds,2837.0,2
IN-15206,2025-06-07,Maharashtra,Backpack,17431.0,4
IN-15207,2025-03-22,Maharashtra,Laptop,45131.0,1
IN-15208,2025-12-13,Bengaluru,Power Bank,18719.0,3
IN-15209,2025-10-27,Chennai,Backpack,47091.0,4
IN-15210,2025-10-25,Maharashtra,Backpack,39780.0,1
IN-15211,2025-09-14,Maharashtra,Smartphone,44271.0,3
IN-15212,2025-12-19,Chennai,Power Bank,40008.0,5
IN-15213,2025-03-24,Delhi,Earbuds,71885.0,5
IN-15214,2025-10-01,Chennai,Backpack,20449.0,2
IN-15215,2025-06-21,Maharashtra,Laptop,74078.0,1
IN-15216,2025-11-14,Delhi,Backpack,43938.0,4
IN-15217,2025-08-02,Maharashtra,Laptop,50462.0,3
IN-15218,2025-06-06,Hyderabad,Smartphone,41934.0,1
IN-15219,2025-02-03,Maharashtra,Backpack,71905.0,2
IN-15220,2025-08-31,Maharashtra,Laptop,61189.0,1
IN-15221,2025-01-17,Maharashtra,Backpack,61065.0,5
IN-15222,2025-08-01,Bengaluru,Backpack,42990.0,1
IN-15223,2025-01-20,Maharashtra,Smartwatch,52082.0,5
IN-15224,2025-01-19,Maharashtra,Power Bank,58329.0,4
IN-15225,2025-08-25,Maharashtra,Laptop,5608.0,2
IN-15226,2025-05-13,Maharashtra,Smartphone,34225.0,4
IN-15227,2025-12-09,Delhi,Earbuds,56334.0,1
IN-15228,2025-07-26,Maharashtra,Smartphone,28094.0,5
IN-15229,2025-11-12,Gujrat,Power Bank,6928.0,2
IN-15230,2025-08-26,Hyderabad,Backpack,30889.0,5
IN-15231,2025-01-29,Maharashtra,Smartwatch,49610.0,3
IN-15232,2025-11-01,Bengaluru,Earbuds,31657.0,1
IN-15233,2025-05-01,Maharashtra,Smartphone,34134.0,3
IN-15234,2025-05-25,Maharashtra,Earbuds,67190.0,4
IN-15235,2025-08-07,Delhi,Earbuds,1134.0,2
IN-15236,2025-12-06,Bengaluru,Smartwatch,7624.0,2
IN-15237,2025-07-22,Maharashtra,Laptop,23730.0,1
IN-15238,2025-10-31,Delhi,Backpack,29420.0,4
IN-15239,2025-02-24,Maharashtra,Earbuds,26000.0,4
IN-15240,2025-12-12,Delhi,Laptop,35820.0,4
IN-15241,2025-04-18,Bengaluru,Backpack,70276.0,1
IN-15242,2025-02-24,Gujrat,Laptop,25831.0,3
IN-15243,2025-04-02,Maharashtra,Backpack,72332.0,4
IN-15244,2025-03-26,Maharashtra,Laptop,62844.0,3
IN-15245,2025-10-16,Maharashtra,Laptop,55513.0,2
IN-15246,2025-08-01,Hyderabad,Earbuds,37979.0,3
IN-15247,2025-09-04,Hyderabad,Power Bank,70944.0,3
IN-15248,2025-11-13,Maharashtra,Earbuds,29072.0,5
IN-15249,2025-06-02,Hyderabad,Backpack,56466.0,5
IN-15250,2025-08-06,Bengaluru,Backpack,68216.0,2
IN-15251,2025-03-26,Delhi,Earbuds,28361.0,3
IN-15252,2025-07-26,Maharashtra,Smartphone,12732.0,1
IN-15253,2025-07-18,Maharashtra,Backpack,52107.0,1
IN-15254,2025-07-13,Bengaluru,Backpack,43698.0,3
IN-15255,2025-10-29,Maharashtra,Smartwatch,20079.0,4
IN-15256,2025-09-09,Delhi,Backpack,70130.0,1
IN-15257,2025-10-23,Gujrat,Smartwatch,26102.0,2
IN-15258,2025-06-24,Maharashtra,Power Bank,6104.0,2
IN-15259,2025-03-05,Maharashtra,Power Bank,52449.0,5
IN-15260,2025-06-01,Bengaluru,Earbuds,27724.0,2
IN-15261,2025-10-24,Maharashtra,Backpack,53343.0,3
IN-15262,2025-01-22,Bengaluru,Laptop,74961.0,4
IN-15263,2025-03-03,Maharashtra,Laptop,55301.0,4
IN-15264,2025-07-20,Bengaluru,Smartphone,61121.0,3
IN-15265,2025-11-21,Bengaluru,Smartwatch,43737.0,1
IN-15266,2025-05-24,Maharashtra,Laptop,57938.0,3
IN-15267,2025-02-27,Maharashtra,Backpack,34679.0,5
IN-15268,2025-04-30,Delhi,Smartwatch,46923.0,3
IN-15269,2025-04-17,Delhi,Smartphone,31554.0,3
IN-15270,2025-05-04,Maharashtra,Laptop,30980.0,5
IN-15271,2025-09-03,Gujrat,Smartphone,15086.0,3
IN-15272,2025-11-02,Delhi,Power Bank,55199.0,2
IN-15273,2025-12-04,Delhi,Power Bank,38977.0,5
IN-15274,2025-03-03,Bengaluru,Earbuds,55415.0,2
IN-15275,2025-11-01,Bengaluru,Backpack,7462.0,5
IN-15276,2025-01-20,Maharashtra,Smartwatch,8418.0,3
IN-15277,2025-10-21,Maharashtra,Backpack,64038.0,1
IN-15278,2025-11-16,Maharashtra,Smartwatch,42407.0,2
IN-15279,2025-11-09,Hyderabad,Earbuds,53378.0,3
IN-15280,2025-10-21,Maharashtra,Smartphone,47650.0,1
IN-15281,2025-06-22,Bengaluru,Laptop,14803.0,5
IN-15282,2025-11-26,Maharashtra,Smartphone,43748.0,3
IN-15283,2025-04-03,Hyderabad,Smartphone,63801.0,4
IN-15284,2025-03-13,Delhi,Earbuds,66697.0,5
IN-15285,2025-10-14,Maharashtra,Smartphone,13121.0,4
IN-15286,2025-12-05,Delhi,Power Bank,17026.0,5
IN-15287,2025-07-23,Bengaluru,Power Bank,69297.0,2
IN-15288,2025-08-30,Chennai,Smartwatch,30826.0,3
IN-15289,2025-12-17,Maharashtra,Laptop,63976.0,3
IN-15290,2025-08-16,Maharashtra,Backpack,40366.0,4
IN-15291,2025-05-08,Delhi,Earbuds,9701.0,4
IN-15292,2025-09-17,Gujrat,Backpack,35343.0,4
IN-15293,2025-04-30,Maharashtra,Backpack,43906.0,1
IN-15294,2025-11-21,Hyderabad,Earbuds,42824.0,2
IN-15295,2025-09-23,Hyderabad,Smartwatch,61290.0,3
IN-15296,2025-10-07,Bengaluru,Power Bank,36298.0,4
IN-15297,2025-01-30,Maharashtra,Backpack,62667.0,3
IN-15298,2025-10-20,Hyderabad,Earbuds,34322.0,4
IN-15299,2025-07-05,Bengaluru,Earbuds,50888.0,2
IN-15300,2025-10-09,Chennai,Power Bank,27768.0,2
IN-15301,2025-01-25,Maharashtra,Earbuds,73907.0,5
IN-15302,2025-12-04,Bengaluru,Smartphone,39578.0,5
IN-15303,2025-03-18,Delhi,Earbuds,66624.0,4
IN-15304,2025-10-12,Bengaluru,Earbuds,50896.0,4
IN-15305,2025-05-08,Bengaluru,Earbuds,58610.0,3
IN-15306,2025-04-03,Gujrat,Backpack,13133.0,1
IN-15307,2025-01-18,Delhi,Laptop,54393.0,1
IN-15308,2025-06-17,Gujrat,Smartphone,54795.0,4
IN-15309,2025-03-18,Maharashtra,Laptop,72265.0,2
IN-15310,2025-10-31,Hyderabad,Backpack,43950.0,3
IN-15311,2025-09-15,Maharashtra,Power Bank,74742.0,5
IN-15312,2025-01-04,Bengaluru,Smartwatch,22869.0,4
IN-15313,2025-08-25,Hyderabad,Earbuds,31024.0,3
IN-15314,2025-12-26,Maharashtra,Laptop,53346.0,5
IN-15315,2025-06-01,Maharashtra,Laptop,66563.0,2
IN-15316,2025-02-16,Maharashtra,Smartphone,49973.0,3
IN-15317,2025-05-12,Bengaluru,Smartphone,47416.0,1
IN-15318,2025-01-24,Gujrat,Smartphone,72955.0,1
IN-15319,2025-04-25,Gujrat,Backpack,67426.0,1
IN-15320,2025-08-09,Delhi,Backpack,36311.0,1
IN-15321,2025-01-15,Gujrat,Laptop,27525.0,3
IN-15322,2025-08-02,Delhi,Smartwatch,30467.0,3
IN-15323,2025-09-05,Maharashtra,Earbuds,13166.0,2
IN-15324,2025-07-28,Maharashtra,Power Bank,38635.0,5
IN-15325,2025-11-21,Delhi,Earbuds,56920.0,1
IN-15326,2025-12-23,Bengaluru,Earbuds,47158.0,2
IN-15327,2025-01-30,Bengaluru,Smartwatch,69917.0,5
IN-15328,2025-07-30,Gujrat,Earbuds,18983.0,5
IN-15329,2025-03-21,Bengaluru,Power Bank,69159.0,1
IN-15330,2025-07-14,Bengaluru,Earbuds,57190.0,3
IN-15331,2025-05-08,Delhi,Earbuds,56507.0,4
IN-15332,2025-09-06,Delhi,Smartwatch,40075.0,2
IN-15333,2025-01-06,Delhi,Earbuds,34426.0,3
IN-15334,2025-06-24,Gujrat,Laptop,65978.0,4
IN-15335,2025-09-18,Bengaluru,Earbuds,52353.0,2
IN-15336,2025-03-25,Gujrat,Laptop,3303.0,5
IN-15337,2025-08-08,Maharashtra,Laptop,41725.0,4
IN-15338,2025-01-14,Maharashtra,Laptop,1321.0,3
IN-15339,2025-06-21,Maharashtra,Power Bank,47875.0,2
IN-15340,2025-05-13,Bengaluru,Smartphone,63615.0,2
IN-15341,2025-11-19,Delhi,Smartwatch,51617.0,2
IN-15342,2025-01-10,Hyderabad,Smartwatch,16837.0,5
IN-15343,2025-12-03,Bengaluru,Power Bank,42462.0,5
IN-15344,2025-10-27,Bengaluru,Smartwatch,44171.0,2
IN-15345,2025-08-18,Maharashtra,Earbuds,60255.0,5
IN-15346,2025-12-22,Bengaluru,Smartphone,41745.0,2
IN-15347,2025-08-11,Bengaluru,Backpack,32963.0,1
IN-15348,2025-07-07,Hyderabad,Smartwatch,72705.0,3
IN-15349,2025-02-22,Bengaluru,Laptop,45955.0,1
IN-15350,2025-10-29,Maharashtra,Power Bank,74486.0,4
IN-15351,2025-04-06,Gujrat,Power Bank,10679.0,2
IN-15352,2025-05-18,Chennai,Laptop,73900.0,5
IN-15353,2025-12-01,Bengaluru,Earbuds,31402.0,4
IN-15354,2025-05-08,Maharashtra,Power Bank,48223.0,4
IN-15355,2025-11-18,Hyderabad,Power Bank,16666.0,2
IN-15356,2025-05-21,Maharashtra,Power Bank,10623.0,1
IN-15357,2025-02-16,Gujrat,Smartwatch,17751.0,4
IN-15358,2025-04-16,Maharashtra,Earbuds,35075.0,3
IN-15359,2025-09-19,Maharashtra,Smartwatch,12192.0,5
IN-15360,2025-11-25,Bengaluru,Laptop,67941.0,5
IN-15361,2025-08-22,Hyderabad,Backpack,2147.0,1
IN-15362,2025-11-09,Maharashtra,Backpack,7095.0,3
IN-15363,2025-03-21,Bengaluru,Earbuds,70371.0,4
IN-15364,2025-02-01,Bengaluru,Power Bank,57419.0,4
IN-15365,2025-01-21,Bengaluru,Smartwatch,55467.0,3
IN-15366,2025-01-04,Maharashtra,Power Bank,33996.0,5
IN-15367,2025-11-13,Hyderabad,Laptop,69520.0,2
IN-15368,2025-12-17,Hyderabad,Power Bank,73122.0,5
IN-15369,2025-06-24,Maharashtra,Laptop,36505.0,2
IN-15370,2025-07-24,Maharashtra,Power Bank,66284.0,2
IN-15371,2025-01-07,Maharashtra,Backpack,34953.0,3
IN-15372,2025-11-27,Chennai,Power Bank,22541.0,4
IN-15373,2025-12-09,Hyderabad,Backpack,37025.0,2
IN-15374,2025-03-18,Maharashtra,Laptop,42787.0,3
IN-15375,2025-09-03,Chennai,Backpack,43182.0,3
IN-15376,2025-06-27,Gujrat,Smartphone,14817.0,1
IN-15377,2025-12-01,Delhi,Backpack,39882.0,1
IN-15378,2025-07-31,Bengaluru,Earbuds,10646.0,1
IN-15379,2025-02-10,Chennai,Power Bank,56064.0,4
IN-15380,2025-04-30,Bengaluru,Backpack,36262.0,1
IN-15381,2025-10-24,Gujrat,Backpack,44458.0,3
IN-15382,2025-07-11,Maharashtra,Earbuds,37837.0,2
IN-15383,2025-09-04,Delhi,Smartwatch,74455.0,5
IN-15384,2025-10-23,Bengaluru,Earbuds,29595.0,5
IN-15385,2025-09-26,Bengaluru,Backpack,61854.0,1
IN-15386,2025-10-18,Chennai,Smartphone,50262.0,5
IN-15387,2025-03-28,Maharashtra,Power Bank,68084.0,4
IN-15388,2025-05-09,Delhi,Laptop,8348.0,2
IN-15389,2025-07-02,Maharashtra,Laptop,55450.0,4
IN-15390,2025-11-25,Maharashtra,Power Bank,41145.0,3
IN-15391,2025-06-17,Maharashtra,Backpack,48672.0,1
IN-15392,2025-04-30,Maharashtra,Power Bank,59947.0,4
IN-15393,2025-12-19,Maharashtra,Power Bank,39778.0,2
IN-15394,2025-03-25,Hyderabad,Laptop,4701.0,2
IN-15395,2025-09-14,Maharashtra,Backpack,43287.0,1
